"VN212G
",PEUGEOT,Boxer,Diesel,2015,"€ 12.280,-",Niet geregistreerd,2065 kg,2198 cm³,110 kW (149 pk),199 g/km
"02TPS4
",KIA,Picanto,Benzine,2012,Mpv,815 kg,998 cm³,51 kW (69 pk),99 g/km
"PG615H
",VOLKSWAGEN,Kombi,Diesel,2017,"€ 18.173,-",Mpv,1738 kg,1968 cm³,62 kW (84 pk),155 g/km
"61BBH4
",VDL,Citea lle120225,Diesel,2012,Niet geregistreerd,8945 kg,6692 cm³,162 kW (220 pk),onbekend
"34PVP5
",RENAULT,Clio,Benzine,2011,"€ 2.702,-",Hatchback,962 kg,1149 cm³,55 kW (75 pk),135 g/km
"94GDZ3
",VOLKSWAGEN,1e,Benzine,2001,"€ 5.770,-",Cabriolet,1200 kg,1984 cm³,85 kW (116 pk),onbekend
"71NHZ7
",AUDI,A3 cabriolet,Benzine,2008,"€ 7.543,-",Cabriolet,1430 kg,1798 cm³,118 kW (160 pk),180 g/km
"JR117J
",RENAULT,Twingo,Benzine,2016,"€ 1.753,-",Hatchback,840 kg,999 cm³,52 kW (71 pk),95 g/km
"V770PL
",MERCEDES-BENZ,Vito,Diesel,2018,"€ 10.211,-",Niet geregistreerd,1732 kg,1598 cm³,65 kW (88 pk),162 g/km
"XP101D
",BMW,X2 sdrive20i,Benzine,2018,"€ 4.566,-",Stationwagen,1435 kg,1998 cm³,141 kW (192 pk),134 g/km
"61PZFZ
",RENAULT,Espace 20 16v turbo e4,Benzine,2005,"€ 9.930,-",Mpv,1660 kg,1998 cm³,120 kW (163 pk),232 g/km
"GF939S
",MITSUBISHI,Space star,Benzine,2015,"€ 1.288,-",Hatchback,840 kg,999 cm³,52 kW (71 pk),91 g/km
"V916KN
",FIAT,Ducato,CNG,2018,"€ 12.226,-",Niet geregistreerd,2380 kg,2999 cm³,100 kW (136 pk),234 g/km
"XL038S
",HYUNDAI,I10,Benzine,2019,"€ 3.514,-",Hatchback,922 kg,998 cm³,49 kW (67 pk),107 g/km
"9VSP01
",OPEL,Combo,Diesel,2011,"€ 4.733,-",Niet geregistreerd,1220 kg,1248 cm³,55 kW (75 pk),134 g/km
"PT882L
",VOLVO,V50,Benzine,2009,"€ 7.020,-",Stationwagen,1270 kg,1798 cm³,92 kW (125 pk),174 g/km
"PH632N
",SEAT,Ibiza,Benzine,2017,"€ 2.155,-",Mpv,995 kg,999 cm³,70 kW (95 pk),101 g/km
"39JHZ6
",SUZUKI,Swift,Benzine,2009,"€ 2.789,-",Hatchback,945 kg,1328 cm³,68 kW (92 pk),140 g/km
"SZ332S
",MAZDA,2,Benzine,2018,"€ 3.050,-",Hatchback,950 kg,1496 cm³,66 kW (90 pk),105 g/km
"29VVJ7
",VOLKSWAGEN,Crafter 32 bestel l1 h1 25 TDI 80 KW,Diesel,2008,"€ 10.488,-",Niet geregistreerd,1868 kg,2461 cm³,80 kW (109 pk),onbekend
"4VXV93
",RENAULT,Megane estate van,Diesel,2012,"€ 7.105,-",Niet geregistreerd,1330 kg,1461 cm³,81 kW (110 pk),90 g/km
"8KRK65
",MINI,Benzine,2013,"€ 4.750,-",Cabriolet,1140 kg,1598 cm³,90 kW (122 pk),133 g/km
"83HLS8
",HONDA,Civic 4dr hybrid,Benzine,2009,Sedan,1268 kg,1339 cm³,70 kW (95 pk),109 g/km
"8XLT82
",PEUGEOT,108,Benzine,2014,Hatchback,830 kg,998 cm³,51 kW (69 pk),88 g/km
"71GTS3
",RENAULT,Twingo,Benzine,2008,"€ 924,-",Hatchback,900 kg,1149 cm³,43 kW (58 pk),130 g/km
"82SGFD
",VOLVO,V70 24 170 pk,Benzine,2006,"€ 12.273,-",Stationwagen,1470 kg,2435 cm³,125 kW (170 pk),220 g/km
"VZ884R
",RENAULT,Trafic,Diesel,2016,"€ 8.029,-",Niet geregistreerd,1700 kg,1598 cm³,70 kW (95 pk),170 g/km
"V493TF
",FORD,Transit custom,Diesel,2018,"€ 12.534,-",Niet geregistreerd,2171 kg,1995 cm³,96 kW (130 pk),187 g/km
"RS759N
",OPEL,Astra,Benzine,2018,"€ 5.691,-",Hatchback,1198 kg,1399 cm³,110 kW (149 pk),124 g/km
"NJ670N
",NISSAN,Note,Benzine,2017,"€ 2.023,-",Mpv,1025 kg,1198 cm³,72 kW (98 pk),99 g/km
"10HGD7
",VOLVO,Xc70,Diesel,2008,"€ 20.312,-",Stationwagen,1716 kg,2400 cm³,136 kW (185 pk),219 g/km
"22FKJJ
",RENAULT,Twingo 12,Benzine,2000,"€ 1.786,-",Hatchback,795 kg,1149 cm³,43 kW (58 pk),143 g/km
"NP651G
",KIA,Rio,Benzine,2012,"€ 1.570,-",Mpv,1004 kg,1248 cm³,63 kW (86 pk),119 g/km
"13RJVZ
",RENAULT,Kangoo 16 16v automaat euro 2005,Benzine,2005,"€ 3.859,-",Voor rolstoelen toegankelijk voertuig,1160 kg,1598 cm³,70 kW (95 pk),190 g/km
"HH497B
",VOLKSWAGEN,Golf,Benzine,2010,"€ 2.242,-",Stationwagen,1133 kg,1197 cm³,77 kW (105 pk),134 g/km
"5TTX18
",BMW,320d,Diesel,2010,"€ 5.814,-",Stationwagen,1480 kg,1995 cm³,120 kW (163 pk),128 g/km
"03FGSN
",OPEL,Astra-g-cc x16szr,Benzine,2000,"€ 3.467,-",Hatchback,1063 kg,1598 cm³,55 kW (75 pk),173 g/km
"51SBP3
",HYUNDAI,Ix35,Benzine,2010,"€ 6.570,-",Mpv,1372 kg,1998 cm³,120 kW (163 pk),187 g/km
"46THDL
",VOLKSWAGEN,Touran 85 KW,Benzine,2006,"€ 6.251,-",Stationwagen,1400 kg,1598 cm³,85 kW (116 pk),187 g/km
"VL943X
",RENAULT,Master,Diesel,2015,"€ 12.803,-",Niet geregistreerd,2040 kg,2299 cm³,110 kW (149 pk),209 g/km
"RG707Z
",RENAULT,Captur,Benzine,2017,"€ 3.816,-",Hatchback,1148 kg,898 cm³,66 kW (90 pk),113 g/km
"90SHZ7
",HYUNDAI,I 30,Benzine,2011,"€ 2.808,-",Mpv,1212 kg,1396 cm³,80 kW (109 pk),135 g/km
"VN713H
",MERCEDES-BENZ,Sprinter,Diesel,2015,"€ 14.551,-",Niet geregistreerd,2174 kg,2143 cm³,120 kW (163 pk),192 g/km
"PH797X
",MERCEDES-BENZ,B 180,Benzine,2012,"€ 5.375,-",Stationwagen,1295 kg,1595 cm³,90 kW (122 pk),138 g/km
"61JJND
",BMW,X reihe x5 44i aut,Benzine,2002,"€ 24.071,-",Stationwagen,2080 kg,4398 cm³,210 kW (285 pk),335 g/km
"72ZDV3
",CADILLAC,Escalade hybrid,Benzine,2012,"€ 21.378,-",Mpv,2742 kg,5967 cm³,248 kW (337 pk),264 g/km
"41XXVX
",FIAT,Panda 12,Benzine,2007,"€ 1.877,-",Mpv,835 kg,1242 cm³,44 kW (60 pk),133 g/km
"93SVZD
",VOLKSWAGEN,Passat,Benzine,2006,"€ 10.006,-",Stationwagen,1420 kg,1984 cm³,110 kW (149 pk),197 g/km
"VK904T
",VOLKSWAGEN,Caddy,Diesel,2014,"€ 6.842,-",Niet geregistreerd,1452 kg,1598 cm³,75 kW (102 pk),149 g/km
"KS275G
",TOYOTA,Yaris,Benzine,2016,"€ 2.884,-",Mpv,1015 kg,1329 cm³,73 kW (99 pk),109 g/km
"61NGS2
",VOLKSWAGEN,Golf,Benzine,2010,"€ 4.437,-",Stationwagen,1275 kg,1197 cm³,77 kW (105 pk),123 g/km
"82XJG8
",TOYOTA,Aygo,Benzine,2012,Hatchback,780 kg,998 cm³,50 kW (68 pk),99 g/km
"3ZTT26
",PEUGEOT,208,Benzine,2015,"€ 2.185,-",Hatchback,950 kg,1199 cm³,60 kW (82 pk),104 g/km
"XJ019X
",PEUGEOT,5008,Benzine,2018,"€ 2.850,-",Mpv,1285 kg,1199 cm³,96 kW (130 pk),117 g/km
"PG472P
",NISSAN,Qashqai,Benzine,2017,"€ 6.716,-",Mpv,1260 kg,1197 cm³,85 kW (116 pk),133 g/km
"03RSDH
",FORD,Focus c-max 18l 92KW,Benzine,2005,"€ 6.112,-",Mpv,1275 kg,1798 cm³,92 kW (125 pk),172 g/km
"49NFGR
",MERCEDES-BENZ,E 240 sedan,Benzine,2003,"€ 16.328,-",Sedan,1505 kg,2597 cm³,130 kW (177 pk),238 g/km
"SZ773F
",RENAULT,Clio,Diesel,2018,"€ 2.729,-",Stationwagen,1157 kg,1461 cm³,66 kW (90 pk),82 g/km
"ZF294J
",OPEL,Combo life,Diesel,2019,"€ 8.020,-",Mpv,1380 kg,1499 cm³,75 kW (102 pk),109 g/km
"HN029V
",TOYOTA,Rav4,Benzine,2013,"€ 8.762,-",Mpv,1400 kg,1987 cm³,116 kW (158 pk),174 g/km
"90BBLJ
",OPEL,Vivaro 19di 27t l1h1,Diesel,2002,Niet geregistreerd,1680 kg,1870 cm³,60 kW (82 pk),onbekend
"77XXLK
",DACIA,Logan,Benzine,2007,"€ 2.434,-",Mpv,1140 kg,1390 cm³,55 kW (75 pk),179 g/km
"46KKV7
",AUDI,A3,Benzine,2010,"€ 5.358,-",Stationwagen,1245 kg,1390 cm³,92 kW (125 pk),124 g/km
"73TGLS
",FORD,Fusion,Diesel,2006,"€ 5.575,-",Mpv,1057 kg,1399 cm³,50 kW (68 pk),122 g/km
"63NXPV
",CITROEN,C5 18i 16v,Benzine,2004,"€ 5.592,-",Hatchback,1265 kg,1749 cm³,85 kW (116 pk),182 g/km
"04LNJ4
",CITROEN,Xsara picasso,Benzine,2010,"€ 4.852,-",Mpv,1243 kg,1587 cm³,80 kW (109 pk),172 g/km
"19JGF4
",FORD,Fiesta,Benzine,2009,"€ 3.300,-",Hatchback,954 kg,1388 cm³,71 kW (96 pk),133 g/km
"TN169D
",VOLVO,Xc40,Benzine,2018,"€ 10.761,-",Stationwagen,1548 kg,1969 cm³,140 kW (190 pk),154 g/km
"TFSX32
",MERCEDES-BENZ,C 180 sedan,Benzine,1998,"€ 7.353,-",Sedan,1250 kg,1799 cm³,90 kW (122 pk),218 g/km
"RH861X
",VOLVO,V90,Benzine,2017,"€ 10.133,-",Stationwagen,1628 kg,1969 cm³,187 kW (254 pk),154 g/km
"7SLG91
",TOYOTA,Prius plug-in hybrid,Benzine,2013,Hatchback,1400 kg,1798 cm³,73 kW (99 pk),onbekend
"SF178X
",MERCEDES-BENZ,E 200 d,Diesel,2018,"€ 6.040,-",Sedan,1580 kg,1950 cm³,110 kW (149 pk),102 g/km
"33LSHH
",MAZDA,6 sportbreak 23,Benzine,2003,"€ 7.184,-",Stationwagen,1365 kg,2261 cm³,122 kW (166 pk),218 g/km
"86ZDS5
",MAZDA,3,Benzine,2012,"€ 9.120,-",Hatchback,1260 kg,1999 cm³,110 kW (149 pk),175 g/km
"TV532L
",VOLKSWAGEN,Polo,Benzine,2018,"€ 1.722,-",Hatchback,1080 kg,999 cm³,70 kW (95 pk),105 g/km
"5XRN25
",AUDI,S1,Benzine,2014,"€ 9.072,-",Stationwagen,1290 kg,1984 cm³,170 kW (231 pk),166 g/km
"96LZN2
",BMW,1er reihe,Benzine,2010,"€ 5.788,-",Stationwagen,1240 kg,1995 cm³,105 kW (143 pk),143 g/km
"40TGZN
",VOLKSWAGEN,Polo,Benzine,2006,"€ 3.961,-",Hatchback,988 kg,1390 cm³,59 kW (80 pk),155 g/km
"V574PK
",RENAULT,Trafic,Diesel,2018,"€ 9.905,-",Niet geregistreerd,1725 kg,1598 cm³,89 kW (121 pk),174 g/km
"V712LF
",FORD,Transit custom,Diesel,2018,"€ 10.093,-",Niet geregistreerd,1928 kg,1995 cm³,77 kW (105 pk),161 g/km
"PZ518V
",SEAT,Leon st,Benzine,2017,"€ 2.221,-",Stationwagen,1159 kg,999 cm³,85 kW (116 pk),102 g/km
"55HNVF
",MITSUBISHI,Space star 16 family,Benzine,2001,"€ 3.668,-",Mpv,1135 kg,1584 cm³,72 kW (98 pk),171 g/km
"59JHT2
",MAZDA,2,Benzine,2009,"€ 2.485,-",Hatchback,925 kg,1349 cm³,55 kW (75 pk),129 g/km
"90SRTG
",VOLVO,S40,Benzine,2006,"€ 6.612,-",Sedan,1269 kg,1798 cm³,92 kW (125 pk),172 g/km
"ST326S
",VOLKSWAGEN,Golf,Diesel,2018,"€ 7.625,-",Stationwagen,1276 kg,1598 cm³,85 kW (116 pk),109 g/km
"KT672X
",MERCEDES-BENZ,E 200,Benzine,2016,"€ 4.460,-",Stationwagen,1635 kg,1991 cm³,135 kW (183 pk),145 g/km
"82DHBP
",HYUNDAI,Excel 13,Benzine,1999,"€ 1.683,-",Hatchback,926 kg,1341 cm³,62 kW (84 pk),175 g/km
"8SHL39
",RENAULT,Kangoo,Benzine,2013,"€ 11.545,-",Mpv,1294 kg,1598 cm³,78 kW (106 pk),180 g/km
"HP897X
",MERCEDES-BENZ,C 350 e,Elektriciteit,2015,"€ 469,-",Stationwagen,1740 kg,1991 cm³,onbekend
"V688TX
",RENAULT,Trafic,Diesel,2019,"€ 12.864,-",Niet geregistreerd,1885 kg,1598 cm³,107 kW (145 pk),164 g/km
"27LBB9
",FIAT,Punto,Benzine,2010,"€ 2.584,-",Mpv,990 kg,1242 cm³,48 kW (65 pk),135 g/km
"VL659K
",FORD,Transit custom,Diesel,2014,"€ 8.949,-",Niet geregistreerd,1801 kg,2198 cm³,74 kW (101 pk),178 g/km
"PSBJ35
",PEUGEOT,306 xr 14 selection,Benzine,1996,"€ 3.165,-",Hatchback,1002 kg,1360 cm³,55 kW (75 pk),onbekend
"VD630V
",OPEL,Movano,Diesel,2013,"€ 11.851,-",Niet geregistreerd,2083 kg,2299 cm³,92 kW (125 pk),209 g/km
"HF073F
",NISSAN,Qashqai,Benzine,2015,"€ 5.175,-",Mpv,1260 kg,1197 cm³,85 kW (116 pk),133 g/km
"44LVBL
",DAEWOO,"Kalos 1,2 5drs (53 KW)",Benzine,2003,"€ 2.231,-",Hatchback,935 kg,1150 cm³,53 kW (72 pk),153 g/km
"RS090P
",VOLKSWAGEN,Golf,Benzine,2010,"€ 6.504,-",Stationwagen,1314 kg,1984 cm³,155 kW (211 pk),173 g/km
"78NRHD
",SUZUKI,Ignis 13 5d,Benzine,2004,"€ 2.496,-",Stationwagen,930 kg,1328 cm³,69 kW (94 pk),154 g/km
"37VNHJ
",VOLKSWAGEN,Caddy SDI 47 KW,Diesel,2000,Niet geregistreerd,1100 kg,1896 cm³,47 kW (64 pk),onbekend
"94JZDB
",MICRO COMPACT CAR SMART,Smart,Benzine,2002,"€ 1.694,-",Hatchback,705 kg,599 cm³,40 kW (54 pk),113 g/km
"7VDJ95
",VOLKSWAGEN,Transporter bestel d 128 KW,Diesel,2009,"€ 11.578,-",Niet geregistreerd,1922 kg,2461 cm³,128 kW (174 pk),onbekend
"TVTV48
",OPEL,Astra-g-cc x16xel,Benzine,1998,"€ 3.346,-",Hatchback,1039 kg,1598 cm³,74 kW (101 pk),178 g/km
"14HKSP
",FIAT,Punto speedgear,Benzine,2001,"€ 2.976,-",Hatchback,950 kg,1242 cm³,59 kW (80 pk),155 g/km
"V569NF
",VOLKSWAGEN,Transporter,Diesel,2016,"€ 8.736,-",Niet geregistreerd,1788 kg,1968 cm³,75 kW (102 pk),176 g/km
"51TXB6
",VOLKSWAGEN,Polo,Benzine,2012,"€ 1.188,-",Hatchback,1007 kg,1197 cm³,66 kW (90 pk),113 g/km
"75PVJJ
",OPEL,Corsa-c z12xep,Benzine,2004,"€ 2.289,-",Hatchback,910 kg,1229 cm³,59 kW (80 pk),139 g/km
"25ZPLJ
",CITROEN,C5,Benzine,2008,"€ 9.819,-",Sedan,1558 kg,1997 cm³,103 kW (140 pk),212 g/km
"1TNL11
",FORD,Fiesta,Benzine,2014,"€ 1.155,-",Hatchback,1024 kg,998 cm³,74 kW (101 pk),99 g/km
"6XSV70
",PEUGEOT,308,Benzine,2014,"€ 2.205,-",Mpv,1165 kg,1199 cm³,96 kW (130 pk),109 g/km
"JL342R
",RENAULT,Megane,Benzine,2016,"€ 4.124,-",Hatchback,1180 kg,1197 cm³,97 kW (132 pk),119 g/km
"69VDZ6
",FIAT,230,Diesel,2002,"€ 8.625,-",Kampeerwagen,2350 kg,1997 cm³,62 kW (84 pk),onbekend
"1XJH88
",RENAULT,Espace,Diesel,2014,"€ 17.069,-",Mpv,1930 kg,1995 cm³,110 kW (149 pk),169 g/km
"RK869T
",PEUGEOT,3008,Benzine,2018,"€ 4.106,-",Mpv,1229 kg,1199 cm³,96 kW (130 pk),115 g/km
"JT349G
",CITROEN,C3,Diesel,2016,"€ 1.686,-",Hatchback,1060 kg,1560 cm³,55 kW (75 pk),79 g/km
"54RPSP
",BMW,X reihe x5 30d aut,Diesel,2005,"€ 26.724,-",Stationwagen,2080 kg,2993 cm³,160 kW (217 pk),250 g/km
"V624SV
",FORD,Transit,Diesel,2018,"€ 10.508,-",Niet geregistreerd,2690 kg,1995 cm³,77 kW (105 pk),186 g/km
"VP877D
",RENAULT,Kangoo,Diesel,2015,"€ 5.689,-",Niet geregistreerd,1226 kg,1461 cm³,55 kW (75 pk),119 g/km
"07DXKT
",RENAULT,Kangoo 14,Benzine,2000,"€ 2.871,-",Stationwagen,1040 kg,1390 cm³,55 kW (75 pk),177 g/km
"TJ621Z
",BMW,320i,Benzine,2018,"€ 7.637,-",Stationwagen,1495 kg,1998 cm³,135 kW (183 pk),138 g/km
"06DVRV
",DAIHATSU,Sirion automaat,Benzine,2000,"€ 2.803,-",Hatchback,820 kg,989 cm³,41 kW (56 pk),151 g/km
"V280PS
",RENAULT,Kangoo express ze,Elektriciteit,2018,Niet geregistreerd,1485 kg,onbekend
"70PHVP
",DAEWOO,"Kalos 1,4 4drs [61KW]",Benzine,2004,"€ 2.801,-",Sedan,980 kg,1399 cm³,61 kW (83 pk),175 g/km
"33JXG9
",VOLVO,V50,Benzine,2009,"€ 6.552,-",Mpv,1270 kg,1798 cm³,92 kW (125 pk),174 g/km
"30LZTG
",FORD,Galaxy 23i dohc-16v,Benzine,2003,"€ 8.335,-",Mpv,1599 kg,2295 cm³,103 kW (140 pk),264 g/km
"KG726F
",VOLKSWAGEN,Sharan,Diesel,2012,"€ 7.167,-",Mpv,1722 kg,1968 cm³,103 kW (140 pk),146 g/km
"XK158N
",VOLVO,V60,Diesel,2014,"€ 695,-",Stationwagen,1435 kg,1560 cm³,84 kW (114 pk),108 g/km
"V044PJ
",FORD,Transit connect,Diesel,2018,"€ 5.328,-",Niet geregistreerd,1426 kg,1499 cm³,55 kW (75 pk),120 g/km
"32DVNJ
",NISSAN,Almera 16 3hb,Benzine,1999,"€ 3.328,-",Hatchback,1065 kg,1597 cm³,73 kW (99 pk),183 g/km
"43SKBJ
",FORD,Fiesta 14i 59KW,Benzine,2006,"€ 3.481,-",Hatchback,1001 kg,1388 cm³,59 kW (80 pk),145 g/km
"89NZRJ
",FORD,Focus c-max 18i 88KW,Benzine,2004,"€ 5.260,-",Mpv,1287 kg,1798 cm³,88 kW (120 pk),170 g/km
"50HLV6
",HYUNDAI,I20,Benzine,2009,"€ 2.278,-",Mpv,1010 kg,1396 cm³,74 kW (101 pk),133 g/km
"45SKVJ
",PEUGEOT,2 hfz,Benzine,1999,"€ 2.149,-",Hatchback,920 kg,1124 cm³,44 kW (60 pk),onbekend
"70KZJ4
",TOYOTA,Yaris,Benzine,2010,"€ 1.739,-",Mpv,1015 kg,1329 cm³,74 kW (101 pk),119 g/km
"06TZH8
",FIAT,500,Benzine,2012,Hatchback,905 kg,875 cm³,63 kW (86 pk),92 g/km
"82SKVJ
",ALFA ROMEO,147 16 77 KW,Benzine,2006,"€ 5.356,-",Hatchback,1185 kg,1598 cm³,77 kW (105 pk),196 g/km
"TB254B
",TOYOTA,C-hr,Elektriciteit,2018,"€ 1.384,-",Hatchback,1395 kg,1798 cm³,onbekend
"PB085X
",TOYOTA,Aygo,Benzine,2017,"€ 1.297,-",Hatchback,830 kg,998 cm³,51 kW (69 pk),88 g/km
"04NPGT
",MITSUBISHI,Space wagon 20 glx,Benzine,2004,"€ 6.258,-",Stationwagen,1374 kg,1997 cm³,98 kW (133 pk),225 g/km
"84ZHRD
",DAIHATSU,Sirion,Benzine,2008,"€ 1.460,-",Hatchback,865 kg,998 cm³,51 kW (69 pk),118 g/km
"2ZBP92
",IAV,Kombi,CNG,2014,"€ 14.406,-",Mpv,1979 kg,1984 cm³,85 kW (116 pk),196 g/km
"V743VH
",OPEL,Vivaro-b,Diesel,2019,"€ 9.436,-",Niet geregistreerd,1725 kg,1598 cm³,70 kW (95 pk),174 g/km
"60NKL4
",VOLVO,V70,Benzine,2010,"€ 10.412,-",Stationwagen,1511 kg,1999 cm³,149 kW (202 pk),189 g/km
"8STS89
",TOYOTA,Auris,Benzine,2014,Mpv,1285 kg,1798 cm³,73 kW (99 pk),84 g/km
"77SGF5
",VOLKSWAGEN,Polo,Diesel,2011,Hatchback,1050 kg,1199 cm³,55 kW (75 pk),89 g/km
"STGL39
",OPEL,Corsa-b x14sz,Benzine,1998,"€ 2.027,-",Hatchback,842 kg,onbekend
"SV906R
",SUZUKI,Wagon r,Benzine,2003,"€ 2.429,-",Stationwagen,994 kg,1298 cm³,56 kW (76 pk),178 g/km
"GG749L
",RENAULT,Captur,Benzine,2015,"€ 2.935,-",Hatchback,1076 kg,898 cm³,66 kW (90 pk),113 g/km
"PG336V
",BMW,540i xdrive,Benzine,2017,"€ 13.227,-",Stationwagen,1740 kg,2998 cm³,250 kW (340 pk),167 g/km
"27TLK9
",HYUNDAI,I20,Benzine,2012,"€ 1.513,-",Mpv,945 kg,1248 cm³,57 kW (77 pk),119 g/km
"65HDKD
",FORD,Ka 13i 44KW,Benzine,2001,"€ 2.176,-",Hatchback,865 kg,1299 cm³,44 kW (60 pk),165 g/km
"4VFH07
",HYUNDAI,H-1 h300 25 crdi wgt 136 pk,Diesel,2009,"€ 7.668,-",Niet geregistreerd,1949 kg,2497 cm³,100 kW (136 pk),onbekend
"XN545N
",VOLKSWAGEN,T-roc,Benzine,2018,"€ 3.931,-",Stationwagen,1170 kg,999 cm³,85 kW (116 pk),117 g/km
"58BBH4
",VDL,Citea lle120225,Diesel,2012,Niet geregistreerd,8945 kg,6692 cm³,162 kW (220 pk),onbekend
"9KHF62
",MERCEDES-BENZ,C 180,Benzine,2013,"€ 6.661,-",Sedan,1385 kg,1595 cm³,115 kW (156 pk),147 g/km
"92TKHX
",MAZDA,5 18,Benzine,2006,"€ 6.437,-",Mpv,1370 kg,1798 cm³,85 kW (116 pk),190 g/km
"27KGT1
",MITSUBISHI,Colt,Benzine,2009,"€ 4.491,-",Cabriolet,1085 kg,1499 cm³,80 kW (109 pk),157 g/km
"85NFS8
",VOLKSWAGEN,Golf plus,Benzine,2010,"€ 5.583,-",Stationwagen,1316 kg,1390 cm³,90 kW (122 pk),152 g/km
"84JRH5
",FORD,Focus,Alcohol,2009,"€ 4.590,-",Stationwagen,1240 kg,1798 cm³,92 kW (125 pk),167 g/km
"V295NG
",MERCEDES-BENZ,Sprinter,Diesel,2018,"€ 12.433,-",Open laadvloer,2620 kg,2143 cm³,105 kW (143 pk),214 g/km
"34LJL6
",CITROEN,C3,Benzine,2010,"€ 2.720,-",Hatchback,1005 kg,1360 cm³,54 kW (73 pk),139 g/km
"VH250V
",VOLKSWAGEN,Caddy,Diesel,2014,"€ 7.449,-",Niet geregistreerd,1464 kg,1598 cm³,75 kW (102 pk),149 g/km
"02LHK5
",MERCEDES-BENZ,A 180,Benzine,2010,"€ 6.238,-",Stationwagen,1179 kg,1699 cm³,85 kW (116 pk),166 g/km
"RL939F
",RENAULT,Kadjar,Diesel,2018,"€ 5.660,-",Stationwagen,1396 kg,1461 cm³,81 kW (110 pk),103 g/km
"XZ324Z
",KIA,Picanto,Benzine,2019,"€ 1.642,-",Mpv,830 kg,998 cm³,49 kW (67 pk),90 g/km
"97ZPGJ
",PEUGEOT,207,Benzine,2008,"€ 3.008,-",Hatchback,1153 kg,1397 cm³,70 kW (95 pk),145 g/km
"09HVL5
",OPEL,Agila,Benzine,2009,"€ 2.224,-",Stationwagen,965 kg,1242 cm³,63 kW (86 pk),131 g/km
"72XHN9
",TOYOTA,Aygo,Benzine,2012,Hatchback,775 kg,998 cm³,50 kW (68 pk),99 g/km
"6TDV18
",VOLKSWAGEN,Polo,Benzine,2014,"€ 2.250,-",Hatchback,1007 kg,1197 cm³,66 kW (90 pk),113 g/km
"40XXH2
",VOLKSWAGEN,Up,Benzine,2012,Hatchback,840 kg,999 cm³,44 kW (60 pk),96 g/km
"11PLLF
",FIAT,Panda 12,Benzine,2004,"€ 2.054,-",Hatchback,835 kg,1242 cm³,44 kW (60 pk),138 g/km
"RN194Z
",DACIA,Lodgy,Benzine,2018,"€ 5.411,-",Stationwagen,1180 kg,1197 cm³,85 kW (116 pk),124 g/km
"KR457K
",MERCEDES-BENZ,E 220 d,Diesel,2016,"€ 5.727,-",Sedan,1580 kg,1950 cm³,143 kW (194 pk),105 g/km
"KF620F
",VOLKSWAGEN,Golf,Benzine,2016,"€ 7.596,-",Stationwagen,1324 kg,1984 cm³,169 kW (230 pk),147 g/km
"50JNFJ
",SUZUKI,Ignis 5d,Benzine,2002,"€ 2.831,-",Stationwagen,890 kg,1328 cm³,61 kW (83 pk),150 g/km
"46JVZ2
",SUZUKI,Alto,Benzine,2009,"€ 1.706,-",Hatchback,855 kg,996 cm³,50 kW (68 pk),122 g/km
"86NSV4
",HYUNDAI,I 10,Benzine,2010,"€ 231,-",Mpv,900 kg,1086 cm³,49 kW (67 pk),114 g/km
"SX625H
",LAND ROVER,Range rover evoque,Benzine,2016,"€ 14.782,-",Stationwagen,1663 kg,1999 cm³,177 kW (241 pk),181 g/km
"HB572J
",KIA,Picanto,Benzine,2015,"€ 1.564,-",Mpv,830 kg,998 cm³,49 kW (67 pk),95 g/km
"66PRX9
",TOYOTA,Verso,Benzine,2011,"€ 6.252,-",Mpv,1420 kg,1798 cm³,108 kW (147 pk),164 g/km
"HZ534D
",MERCEDES-BENZ,Gle 500 e 4matic,Benzine,2015,"€ 517,-",Stationwagen,2365 kg,2996 cm³,245 kW (333 pk),78 g/km
"73XBK8
",TOYOTA,Aygo,Benzine,2012,Hatchback,780 kg,998 cm³,50 kW (68 pk),99 g/km
"09RDPH
",OPEL,Zafira-a z18xe,Benzine,2005,"€ 6.543,-",Stationwagen,1335 kg,1796 cm³,92 kW (125 pk),187 g/km
"05PVRB
",MERCEDES-BENZ,A 150 5 drs,Benzine,2005,"€ 5.523,-",Stationwagen,1125 kg,1498 cm³,70 kW (95 pk),148 g/km
"V662JN
",RENAULT,Trafic,Diesel,2017,"€ 9.878,-",Niet geregistreerd,1725 kg,1598 cm³,89 kW (121 pk),174 g/km
"GN015V
",SUZUKI,Celerio,Benzine,2015,"€ 805,-",Hatchback,790 kg,998 cm³,50 kW (68 pk),84 g/km
"PN804S
",RENAULT,Megane,Diesel,2017,"€ 3.596,-",Stationwagen,1287 kg,1461 cm³,81 kW (110 pk),90 g/km
"SB914J
",FORD,Fiesta,Benzine,2018,"€ 2.494,-",Hatchback,1035 kg,1084 cm³,52 kW (71 pk),101 g/km
"TK207B
",VOLKSWAGEN,T-roc,Benzine,2018,"€ 4.857,-",Stationwagen,1170 kg,999 cm³,85 kW (116 pk),118 g/km
"68RDFD
",MINI,Cooper cooper cabrio,Benzine,2005,"€ 8.288,-",Cabriolet,1150 kg,1598 cm³,85 kW (116 pk),175 g/km
"5TPG22
",KIA,Cee d,Benzine,2014,"€ 4.662,-",Stationwagen,1216 kg,1591 cm³,99 kW (135 pk),131 g/km
